,AN,AR,AS,CB,CE,CL,CM,CN,CT,EX,GA,IB,MC,MD,ML,NC,PV,RI,VC
18,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,25.0,16.0,-1.0
19,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,25.0,16.0,-1.0
20,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,22.0,7.0,27.0,25.0,16.0,-1.0
21,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
22,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
23,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
24,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
25,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
26,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
27,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
28,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
29,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
30,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
31,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
32,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
33,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
34,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
35,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
36,3.0,29.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
37,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,27.0,25.0,16.0,-1.0
38,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,28.0,25.0,16.0,-1.0
39,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,25.0,16.0,-1.0
40,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,25.0,16.0,-1.0
41,3.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,25.0,16.0,0.0
42,3.0,31.0,5.0,5.0,21.0,29.0,31.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,26.0,16.0,0.0
43,3.0,31.0,5.0,5.0,21.0,29.0,30.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,26.0,17.0,0.0
44,3.0,31.0,5.0,5.0,21.0,29.0,30.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,29.0,26.0,17.0,0.0
45,3.0,32.0,5.0,5.0,20.0,29.0,30.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,29.0,26.0,17.0,0.0
46,3.0,32.0,5.0,5.0,20.0,29.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,29.0,26.0,17.0,0.0
47,3.0,32.0,5.0,5.0,20.0,29.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,29.0,26.0,17.0,0.0
48,3.0,33.0,5.0,5.0,20.0,29.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,0.0
49,3.0,33.0,6.0,5.0,20.0,29.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,1.0
50,3.0,33.0,6.0,5.0,20.0,30.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,1.0
51,3.0,33.0,6.0,5.0,20.0,30.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,1.0
52,3.0,34.0,6.0,5.0,20.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,1.0
53,3.0,34.0,6.0,5.0,20.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,28.0,19.0,1.0
54,3.0,34.0,6.0,5.0,20.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,19.0,1.0
55,3.0,35.0,6.0,5.0,20.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,19.0,1.0
56,3.0,35.0,6.0,5.0,19.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,19.0,1.0
57,3.0,35.0,6.0,5.0,19.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,19.0,1.0
58,3.0,36.0,6.0,5.0,19.0,30.0,29.0,4.0,45.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,20.0,2.0
59,3.0,36.0,6.0,6.0,19.0,30.0,29.0,4.0,45.0,8.0,5.0,9.0,11.0,24.0,7.0,32.0,29.0,20.0,2.0
60,3.0,36.0,6.0,6.0,19.0,30.0,28.0,4.0,45.0,9.0,5.0,9.0,11.0,25.0,7.0,32.0,29.0,20.0,2.0
61,3.0,37.0,6.0,6.0,19.0,30.0,28.0,4.0,45.0,9.0,5.0,9.0,12.0,25.0,7.0,32.0,29.0,21.0,2.0
62,3.0,37.0,6.0,6.0,19.0,30.0,28.0,4.0,45.0,9.0,5.0,9.0,12.0,25.0,7.0,33.0,29.0,21.0,2.0
63,3.0,38.0,6.0,6.0,19.0,31.0,28.0,4.0,46.0,9.0,5.0,9.0,12.0,25.0,7.0,33.0,30.0,21.0,2.0
64,3.0,38.0,6.0,6.0,18.0,31.0,28.0,4.0,46.0,9.0,5.0,9.0,12.0,26.0,7.0,33.0,30.0,21.0,3.0
65,3.0,39.0,6.0,6.0,18.0,31.0,28.0,4.0,46.0,9.0,5.0,9.0,12.0,26.0,7.0,34.0,30.0,22.0,3.0
66,3.0,39.0,6.0,6.0,18.0,31.0,27.0,5.0,47.0,9.0,5.0,9.0,12.0,26.0,7.0,34.0,31.0,22.0,3.0
67,3.0,40.0,6.0,6.0,18.0,31.0,27.0,5.0,47.0,9.0,5.0,9.0,12.0,26.0,7.0,34.0,31.0,23.0,3.0
68,3.0,41.0,6.0,6.0,18.0,31.0,27.0,5.0,47.0,9.0,5.0,9.0,12.0,27.0,7.0,35.0,32.0,23.0,4.0
69,3.0,41.0,7.0,6.0,17.0,31.0,27.0,5.0,48.0,9.0,5.0,10.0,12.0,27.0,7.0,35.0,32.0,24.0,4.0
70,3.0,42.0,7.0,7.0,17.0,32.0,26.0,5.0,48.0,9.0,5.0,10.0,12.0,28.0,7.0,36.0,33.0,24.0,4.0
71,3.0,43.0,7.0,7.0,17.0,32.0,26.0,5.0,49.0,9.0,5.0,10.0,12.0,28.0,7.0,37.0,33.0,25.0,5.0
72,3.0,44.0,7.0,7.0,17.0,32.0,26.0,5.0,50.0,9.0,5.0,10.0,13.0,29.0,7.0,37.0,34.0,26.0,5.0
73,3.0,45.0,7.0,7.0,16.0,32.0,25.0,5.0,50.0,9.0,5.0,10.0,13.0,29.0,7.0,38.0,35.0,27.0,6.0
74,3.0,47.0,7.0,7.0,16.0,33.0,25.0,5.0,51.0,9.0,5.0,10.0,13.0,30.0,7.0,39.0,36.0,28.0,6.0
75,3.0,48.0,7.0,8.0,15.0,33.0,25.0,6.0,52.0,9.0,6.0,10.0,13.0,30.0,7.0,40.0,37.0,29.0,7.0
76,3.0,50.0,8.0,8.0,15.0,34.0,24.0,6.0,53.0,10.0,6.0,10.0,13.0,31.0,7.0,41.0,38.0,30.0,7.0
77,4.0,52.0,8.0,8.0,14.0,34.0,24.0,6.0,54.0,10.0,6.0,11.0,14.0,32.0,7.0,42.0,39.0,31.0,8.0
78,4.0,54.0,8.0,9.0,14.0,35.0,23.0,6.0,55.0,10.0,6.0,11.0,14.0,33.0,7.0,44.0,41.0,33.0,9.0
79,4.0,56.0,8.0,10.0,13.0,36.0,22.0,7.0,57.0,10.0,6.0,11.0,15.0,35.0,7.0,46.0,42.0,34.0,10.0
80,4.0,59.0,9.0,10.0,12.0,36.0,22.0,7.0,59.0,10.0,7.0,12.0,15.0,36.0,7.0,48.0,45.0,37.0,12.0
81,5.0,62.0,9.0,11.0,11.0,38.0,21.0,8.0,61.0,11.0,7.0,12.0,16.0,38.0,7.0,50.0,48.0,39.0,13.0
82,5.0,67.0,10.0,12.0,10.0,39.0,20.0,8.0,64.0,11.0,8.0,13.0,17.0,40.0,7.0,53.0,51.0,42.0,15.0
83,6.0,71.0,10.0,14.0,9.0,41.0,19.0,9.0,67.0,12.0,9.0,14.0,18.0,43.0,7.0,57.0,55.0,46.0,17.0
84,8.0,77.0,11.0,15.0,8.0,44.0,18.0,10.0,71.0,12.0,10.0,16.0,20.0,46.0,7.0,61.0,60.0,51.0,19.0
85,9.0,84.0,13.0,18.0,7.0,47.0,18.0,12.0,76.0,14.0,11.0,18.0,22.0,50.0,7.0,66.0,67.0,56.0,22.0
86,12.0,92.0,15.0,21.0,5.0,52.0,18.0,14.0,83.0,15.0,14.0,22.0,25.0,55.0,7.0,72.0,77.0,63.0,25.0
87,16.0,102.0,18.0,26.0,5.0,60.0,20.0,18.0,91.0,18.0,18.0,28.0,30.0,62.0,8.0,80.0,89.0,72.0,28.0
88,21.0,115.0,21.0,32.0,4.0,71.0,23.0,22.0,102.0,21.0,23.0,36.0,35.0,71.0,10.0,90.0,105.0,83.0,32.0
89,27.0,127.0,26.0,39.0,5.0,83.0,28.0,28.0,113.0,25.0,29.0,47.0,42.0,83.0,13.0,99.0,122.0,95.0,34.0
90,34.0,141.0,31.0,48.0,8.0,97.0,36.0,35.0,124.0,31.0,36.0,59.0,50.0,98.0,19.0,110.0,141.0,108.0,37.0
91,43.0,155.0,37.0,59.0,11.0,111.0,47.0,44.0,134.0,37.0,44.0,74.0,59.0,117.0,26.0,122.0,161.0,122.0,40.0
92,54.0,168.0,42.0,71.0,16.0,124.0,61.0,54.0,143.0,45.0,53.0,92.0,69.0,140.0,34.0,135.0,181.0,138.0,44.0
93,66.0,180.0,47.0,84.0,22.0,137.0,79.0,66.0,150.0,54.0,61.0,111.0,81.0,166.0,44.0,150.0,202.0,156.0,50.0
94,79.0,191.0,51.0,99.0,29.0,149.0,102.0,79.0,155.0,64.0,68.0,133.0,94.0,198.0,54.0,168.0,224.0,176.0,57.0
95,92.0,202.0,54.0,115.0,37.0,163.0,129.0,93.0,159.0,75.0,76.0,157.0,110.0,234.0,65.0,190.0,249.0,201.0,66.0
96,106.0,217.0,55.0,132.0,48.0,182.0,161.0,109.0,162.0,87.0,84.0,184.0,131.0,280.0,76.0,219.0,278.0,233.0,78.0
97,118.0,234.0,56.0,148.0,62.0,205.0,195.0,124.0,166.0,100.0,93.0,209.0,158.0,333.0,89.0,255.0,309.0,268.0,89.0
98,128.0,256.0,56.0,163.0,80.0,230.0,231.0,136.0,170.0,115.0,103.0,232.0,190.0,394.0,106.0,297.0,339.0,302.0,98.0
99,136.0,278.0,54.0,173.0,98.0,255.0,267.0,145.0,173.0,132.0,112.0,250.0,226.0,456.0,130.0,341.0,365.0,333.0,104.0
100,142.0,298.0,52.0,179.0,114.0,277.0,300.0,148.0,174.0,151.0,118.0,258.0,258.0,510.0,158.0,383.0,379.0,355.0,105.0
101,148.0,313.0,49.0,180.0,126.0,295.0,331.0,146.0,172.0,169.0,122.0,257.0,287.0,553.0,192.0,419.0,383.0,370.0,105.0
102,154.0,321.0,48.0,178.0,137.0,311.0,357.0,140.0,171.0,184.0,123.0,247.0,313.0,582.0,227.0,450.0,377.0,379.0,106.0
103,160.0,323.0,49.0,175.0,147.0,326.0,380.0,133.0,171.0,198.0,121.0,231.0,337.0,601.0,261.0,479.0,364.0,385.0,108.0
104,165.0,322.0,54.0,171.0,157.0,341.0,398.0,125.0,174.0,208.0,118.0,212.0,356.0,611.0,294.0,507.0,349.0,388.0,112.0
105,170.0,319.0,61.0,168.0,167.0,354.0,411.0,118.0,178.0,216.0,114.0,192.0,371.0,616.0,324.0,533.0,333.0,390.0,115.0
106,175.0,317.0,69.0,164.0,176.0,366.0,418.0,112.0,183.0,220.0,110.0,175.0,381.0,616.0,350.0,556.0,320.0,390.0,117.0
107,180.0,318.0,77.0,159.0,186.0,376.0,422.0,107.0,188.0,222.0,108.0,162.0,385.0,613.0,371.0,574.0,311.0,390.0,118.0
108,186.0,321.0,84.0,155.0,196.0,384.0,422.0,103.0,193.0,222.0,108.0,151.0,386.0,609.0,388.0,588.0,304.0,389.0,118.0
109,191.0,326.0,91.0,150.0,207.0,391.0,420.0,99.0,198.0,220.0,108.0,142.0,383.0,603.0,404.0,600.0,300.0,388.0,116.0
110,196.0,332.0,97.0,145.0,216.0,395.0,417.0,96.0,203.0,218.0,110.0,135.0,381.0,597.0,418.0,609.0,298.0,387.0,114.0
111,200.0,338.0,102.0,142.0,224.0,399.0,415.0,93.0,208.0,216.0,111.0,130.0,378.0,592.0,428.0,617.0,297.0,386.0,112.0
112,204.0,344.0,106.0,139.0,231.0,401.0,412.0,91.0,213.0,214.0,112.0,126.0,376.0,588.0,438.0,623.0,297.0,385.0,110.0
113,207.0,350.0,110.0,137.0,237.0,403.0,410.0,90.0,217.0,213.0,113.0,124.0,374.0,584.0,446.0,629.0,297.0,385.0,108.0
114,210.0,356.0,114.0,135.0,243.0,405.0,408.0,88.0,222.0,211.0,114.0,121.0,372.0,580.0,454.0,635.0,298.0,384.0,107.0
115,213.0,362.0,118.0,133.0,249.0,406.0,406.0,87.0,228.0,209.0,116.0,118.0,370.0,575.0,462.0,641.0,299.0,384.0,105.0
116,216.0,369.0,123.0,131.0,256.0,408.0,405.0,85.0,233.0,208.0,117.0,116.0,368.0,570.0,471.0,647.0,301.0,385.0,104.0
117,219.0,375.0,127.0,130.0,261.0,410.0,403.0,84.0,239.0,206.0,118.0,114.0,367.0,566.0,478.0,653.0,303.0,385.0,103.0
118,222.0,381.0,132.0,128.0,267.0,411.0,402.0,83.0,244.0,205.0,119.0,112.0,366.0,561.0,486.0,659.0,305.0,386.0,103.0
119,226.0,387.0,137.0,127.0,273.0,413.0,400.0,81.0,251.0,203.0,120.0,110.0,365.0,556.0,494.0,666.0,308.0,387.0,102.0
120,230.0,394.0,144.0,127.0,280.0,415.0,399.0,80.0,258.0,202.0,122.0,108.0,365.0,550.0,504.0,673.0,311.0,389.0,103.0
121,235.0,403.0,151.0,126.0,289.0,418.0,398.0,79.0,267.0,202.0,123.0,106.0,364.0,544.0,515.0,683.0,315.0,392.0,104.0
122,241.0,413.0,160.0,126.0,299.0,422.0,398.0,77.0,278.0,202.0,125.0,104.0,365.0,536.0,529.0,695.0,319.0,397.0,106.0
123,250.0,426.0,172.0,127.0,312.0,428.0,399.0,76.0,292.0,204.0,127.0,102.0,367.0,527.0,547.0,710.0,325.0,403.0,110.0
124,259.0,439.0,184.0,129.0,324.0,436.0,400.0,74.0,306.0,208.0,130.0,102.0,370.0,520.0,565.0,727.0,332.0,411.0,116.0
125,269.0,452.0,195.0,132.0,337.0,444.0,402.0,73.0,320.0,214.0,133.0,102.0,373.0,513.0,584.0,744.0,338.0,420.0,122.0
126,282.0,468.0,209.0,135.0,353.0,455.0,406.0,72.0,338.0,223.0,137.0,103.0,378.0,505.0,608.0,766.0,346.0,431.0,131.0
127,296.0,486.0,224.0,141.0,371.0,468.0,410.0,70.0,357.0,234.0,141.0,106.0,384.0,497.0,635.0,791.0,356.0,445.0,142.0
128,313.0,506.0,240.0,147.0,391.0,484.0,416.0,69.0,380.0,250.0,146.0,110.0,391.0,489.0,666.0,819.0,368.0,462.0,156.0
129,334.0,530.0,259.0,156.0,415.0,504.0,424.0,67.0,406.0,271.0,153.0,116.0,401.0,480.0,703.0,854.0,384.0,483.0,173.0
130,356.0,556.0,278.0,167.0,440.0,526.0,434.0,66.0,434.0,296.0,162.0,124.0,412.0,471.0,743.0,891.0,403.0,506.0,192.0
131,376.0,580.0,295.0,178.0,464.0,547.0,443.0,65.0,459.0,320.0,170.0,133.0,424.0,463.0,778.0,923.0,421.0,527.0,211.0
132,392.0,599.0,308.0,187.0,484.0,566.0,452.0,64.0,480.0,340.0,177.0,140.0,435.0,456.0,805.0,949.0,437.0,544.0,226.0
133,408.0,619.0,321.0,197.0,504.0,586.0,461.0,63.0,502.0,360.0,185.0,148.0,448.0,449.0,830.0,974.0,454.0,561.0,242.0
134,423.0,637.0,333.0,208.0,525.0,607.0,471.0,63.0,524.0,379.0,194.0,155.0,463.0,440.0,853.0,996.0,472.0,578.0,257.0
135,438.0,654.0,345.0,220.0,545.0,629.0,481.0,63.0,545.0,397.0,204.0,160.0,479.0,431.0,871.0,1013.0,490.0,594.0,272.0
136,454.0,670.0,357.0,233.0,567.0,652.0,492.0,63.0,567.0,414.0,214.0,166.0,497.0,421.0,887.0,1028.0,509.0,610.0,287.0
137,471.0,685.0,370.0,247.0,592.0,679.0,504.0,64.0,591.0,431.0,226.0,170.0,519.0,409.0,899.0,1039.0,530.0,626.0,303.0
138,487.0,698.0,382.0,262.0,617.0,706.0,515.0,65.0,614.0,447.0,239.0,173.0,542.0,397.0,907.0,1046.0,551.0,641.0,317.0
139,501.0,709.0,392.0,276.0,640.0,728.0,524.0,66.0,633.0,459.0,250.0,175.0,562.0,387.0,912.0,1048.0,569.0,653.0,329.0
140,514.0,719.0,402.0,289.0,663.0,751.0,531.0,67.0,651.0,471.0,260.0,177.0,582.0,377.0,915.0,1049.0,587.0,666.0,340.0
141,527.0,730.0,413.0,303.0,687.0,772.0,536.0,68.0,668.0,483.0,271.0,179.0,602.0,368.0,917.0,1047.0,605.0,677.0,351.0
142,539.0,740.0,424.0,316.0,712.0,792.0,540.0,69.0,682.0,495.0,280.0,181.0,623.0,360.0,919.0,1043.0,623.0,689.0,362.0
143,550.0,751.0,436.0,331.0,740.0,813.0,542.0,69.0,695.0,509.0,290.0,183.0,645.0,352.0,921.0,1035.0,642.0,700.0,375.0
144,560.0,763.0,448.0,345.0,768.0,833.0,541.0,69.0,705.0,521.0,298.0,187.0,667.0,345.0,923.0,1025.0,661.0,711.0,389.0
145,567.0,775.0,458.0,358.0,793.0,850.0,540.0,69.0,710.0,532.0,304.0,191.0,687.0,339.0,925.0,1011.0,677.0,719.0,403.0
146,570.0,785.0,468.0,370.0,815.0,864.0,538.0,68.0,712.0,541.0,310.0,197.0,705.0,333.0,926.0,994.0,693.0,726.0,418.0
147,571.0,794.0,475.0,383.0,837.0,877.0,537.0,68.0,709.0,546.0,314.0,204.0,723.0,327.0,925.0,972.0,709.0,730.0,433.0
148,568.0,802.0,480.0,398.0,855.0,886.0,538.0,67.0,699.0,547.0,318.0,213.0,741.0,319.0,919.0,941.0,725.0,731.0,448.0
149,561.0,804.0,482.0,415.0,869.0,891.0,540.0,68.0,682.0,542.0,322.0,226.0,756.0,309.0,906.0,902.0,743.0,728.0,460.0
150,550.0,801.0,480.0,434.0,877.0,888.0,542.0,69.0,657.0,530.0,324.0,239.0,765.0,298.0,883.0,856.0,761.0,721.0,466.0
151,541.0,787.0,479.0,455.0,875.0,876.0,540.0,71.0,626.0,514.0,324.0,251.0,761.0,286.0,849.0,806.0,778.0,710.0,464.0
152,541.0,756.0,487.0,476.0,858.0,855.0,539.0,70.0,586.0,495.0,320.0,260.0,736.0,279.0,801.0,741.0,790.0,702.0,456.0
153,561.0,696.0,513.0,495.0,816.0,823.0,552.0,63.0,535.0,478.0,307.0,263.0,682.0,280.0,742.0,641.0,794.0,703.0,452.0
154,570.0,637.0,540.0,505.0,762.0,792.0,549.0,57.0,490.0,454.0,288.0,255.0,619.0,282.0,689.0,544.0,786.0,691.0,447.0
155,556.0,603.0,554.0,508.0,711.0,769.0,522.0,56.0,463.0,422.0,270.0,239.0,570.0,284.0,655.0,478.0,770.0,664.0,432.0
156,535.0,582.0,559.0,503.0,666.0,748.0,492.0,57.0,446.0,391.0,258.0,225.0,534.0,284.0,632.0,434.0,748.0,638.0,418.0
157,516.0,564.0,557.0,495.0,631.0,728.0,469.0,57.0,431.0,369.0,251.0,216.0,507.0,282.0,614.0,407.0,728.0,615.0,406.0
158,498.0,544.0,550.0,484.0,599.0,705.0,448.0,57.0,414.0,350.0,247.0,211.0,485.0,277.0,596.0,387.0,707.0,592.0,395.0
159,478.0,523.0,539.0,471.0,567.0,679.0,429.0,58.0,396.0,332.0,245.0,208.0,463.0,272.0,574.0,372.0,683.0,566.0,382.0
160,459.0,501.0,526.0,456.0,536.0,652.0,412.0,59.0,377.0,315.0,245.0,207.0,444.0,267.0,550.0,359.0,659.0,541.0,368.0
161,438.0,479.0,511.0,441.0,506.0,624.0,395.0,62.0,357.0,299.0,246.0,205.0,424.0,262.0,524.0,345.0,635.0,517.0,354.0
162,418.0,459.0,496.0,426.0,479.0,598.0,381.0,64.0,339.0,283.0,247.0,204.0,405.0,258.0,498.0,333.0,612.0,494.0,341.0
163,398.0,439.0,479.0,411.0,453.0,572.0,367.0,67.0,320.0,267.0,248.0,202.0,385.0,253.0,471.0,320.0,589.0,472.0,329.0
164,379.0,420.0,463.0,396.0,429.0,548.0,355.0,70.0,304.0,252.0,249.0,200.0,366.0,248.0,445.0,307.0,567.0,452.0,319.0
165,359.0,401.0,445.0,380.0,404.0,523.0,342.0,73.0,287.0,236.0,249.0,198.0,347.0,243.0,420.0,295.0,545.0,432.0,309.0
166,338.0,383.0,427.0,365.0,380.0,497.0,330.0,77.0,270.0,219.0,248.0,196.0,326.0,237.0,394.0,282.0,522.0,412.0,300.0
167,317.0,364.0,407.0,349.0,356.0,471.0,318.0,80.0,254.0,202.0,246.0,193.0,305.0,231.0,369.0,270.0,497.0,391.0,293.0
168,295.0,345.0,387.0,333.0,332.0,443.0,306.0,82.0,239.0,186.0,241.0,191.0,283.0,225.0,347.0,257.0,472.0,370.0,287.0
169,277.0,328.0,368.0,318.0,310.0,418.0,295.0,84.0,228.0,173.0,235.0,188.0,263.0,220.0,330.0,246.0,449.0,351.0,282.0
170,261.0,313.0,351.0,306.0,290.0,394.0,286.0,86.0,219.0,163.0,227.0,187.0,244.0,216.0,317.0,236.0,428.0,334.0,278.0
171,248.0,301.0,336.0,296.0,273.0,372.0,277.0,87.0,213.0,157.0,218.0,186.0,227.0,215.0,309.0,227.0,409.0,318.0,275.0
172,237.0,290.0,323.0,287.0,258.0,351.0,270.0,88.0,209.0,153.0,210.0,187.0,212.0,215.0,303.0,220.0,393.0,304.0,271.0
173,227.0,280.0,311.0,279.0,244.0,331.0,263.0,89.0,207.0,152.0,201.0,188.0,199.0,216.0,299.0,214.0,378.0,292.0,268.0
174,218.0,272.0,301.0,272.0,232.0,313.0,257.0,89.0,205.0,152.0,194.0,191.0,188.0,218.0,295.0,209.0,364.0,280.0,265.0
175,208.0,264.0,289.0,264.0,219.0,293.0,251.0,90.0,204.0,153.0,185.0,196.0,176.0,221.0,292.0,204.0,350.0,268.0,262.0
176,197.0,256.0,278.0,256.0,206.0,272.0,245.0,91.0,204.0,156.0,178.0,202.0,165.0,224.0,287.0,199.0,335.0,256.0,259.0
