,AN,AR,AS,CB,CE,CL,CM,CN,CT,EX,GA,IB,MC,MD,ML,NC,PV,RI,VC
17,5.0,25.0,6.0,6.0,27.0,31.0,35.0,5.0,41.0,11.0,6.0,8.0,11.0,22.0,10.0,24.0,24.0,12.0,-1.0
18,5.0,25.0,5.0,5.0,27.0,31.0,35.0,5.0,41.0,10.0,6.0,8.0,11.0,22.0,10.0,24.0,24.0,12.0,-2.0
19,5.0,25.0,5.0,5.0,26.0,31.0,35.0,5.0,40.0,10.0,6.0,8.0,11.0,21.0,10.0,23.0,24.0,12.0,-2.0
20,5.0,24.0,5.0,5.0,26.0,30.0,35.0,5.0,40.0,10.0,6.0,8.0,11.0,21.0,10.0,23.0,24.0,11.0,-2.0
21,5.0,24.0,5.0,5.0,26.0,30.0,35.0,4.0,40.0,10.0,5.0,8.0,11.0,21.0,9.0,23.0,23.0,11.0,-2.0
22,5.0,24.0,5.0,5.0,26.0,30.0,35.0,4.0,40.0,10.0,5.0,8.0,11.0,20.0,9.0,23.0,23.0,11.0,-2.0
23,4.0,23.0,5.0,5.0,26.0,30.0,35.0,4.0,39.0,9.0,5.0,8.0,11.0,20.0,9.0,23.0,23.0,11.0,-2.0
24,4.0,23.0,5.0,5.0,26.0,29.0,35.0,4.0,39.0,9.0,5.0,8.0,11.0,20.0,9.0,23.0,23.0,11.0,-3.0
25,4.0,23.0,5.0,5.0,25.0,29.0,35.0,4.0,39.0,9.0,5.0,8.0,11.0,20.0,9.0,23.0,23.0,11.0,-3.0
26,4.0,23.0,5.0,4.0,25.0,29.0,35.0,4.0,39.0,9.0,5.0,8.0,10.0,19.0,8.0,23.0,22.0,11.0,-3.0
27,4.0,23.0,5.0,4.0,25.0,29.0,35.0,4.0,39.0,9.0,5.0,8.0,10.0,19.0,8.0,23.0,22.0,11.0,-3.0
28,4.0,23.0,5.0,4.0,25.0,29.0,35.0,4.0,38.0,9.0,5.0,8.0,10.0,19.0,8.0,23.0,22.0,11.0,-3.0
29,4.0,22.0,5.0,4.0,25.0,29.0,35.0,4.0,38.0,9.0,5.0,8.0,10.0,19.0,8.0,22.0,22.0,11.0,-3.0
30,4.0,22.0,5.0,4.0,25.0,28.0,35.0,4.0,38.0,9.0,5.0,8.0,10.0,19.0,8.0,22.0,22.0,11.0,-3.0
31,4.0,22.0,5.0,4.0,25.0,28.0,35.0,4.0,38.0,8.0,5.0,8.0,10.0,19.0,8.0,22.0,22.0,11.0,-3.0
32,4.0,22.0,4.0,4.0,25.0,28.0,35.0,4.0,38.0,8.0,5.0,8.0,10.0,19.0,8.0,22.0,22.0,11.0,-3.0
33,3.0,22.0,4.0,4.0,24.0,28.0,35.0,4.0,38.0,8.0,5.0,8.0,10.0,19.0,8.0,22.0,22.0,11.0,-3.0
34,3.0,22.0,4.0,4.0,24.0,28.0,35.0,4.0,38.0,8.0,5.0,8.0,10.0,19.0,8.0,23.0,22.0,11.0,-3.0
35,3.0,22.0,4.0,4.0,24.0,28.0,34.0,4.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,11.0,-3.0
36,3.0,22.0,4.0,4.0,24.0,28.0,34.0,4.0,38.0,8.0,5.0,9.0,10.0,18.0,7.0,23.0,22.0,11.0,-3.0
37,3.0,22.0,4.0,4.0,24.0,28.0,34.0,4.0,38.0,8.0,5.0,9.0,10.0,18.0,7.0,23.0,22.0,11.0,-3.0
38,3.0,22.0,4.0,4.0,24.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,18.0,7.0,23.0,22.0,11.0,-3.0
39,3.0,23.0,4.0,4.0,24.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,18.0,7.0,23.0,22.0,11.0,-3.0
40,3.0,23.0,4.0,4.0,24.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,18.0,7.0,23.0,22.0,11.0,-3.0
41,3.0,23.0,4.0,4.0,24.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,11.0,-3.0
42,3.0,23.0,4.0,4.0,24.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,11.0,-3.0
43,3.0,23.0,4.0,4.0,24.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,11.0,-3.0
44,3.0,23.0,4.0,4.0,23.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,11.0,-3.0
45,3.0,23.0,4.0,4.0,23.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,12.0,-3.0
46,3.0,24.0,4.0,4.0,23.0,28.0,34.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,23.0,22.0,12.0,-3.0
47,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
48,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,5.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
49,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
50,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
51,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
52,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
53,3.0,24.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
54,3.0,25.0,4.0,4.0,23.0,28.0,33.0,3.0,38.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
55,3.0,25.0,4.0,4.0,22.0,28.0,33.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,12.0,-3.0
56,3.0,25.0,4.0,4.0,22.0,28.0,33.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,24.0,22.0,13.0,-2.0
57,3.0,25.0,4.0,4.0,22.0,28.0,33.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,25.0,22.0,13.0,-2.0
58,3.0,25.0,5.0,4.0,22.0,28.0,33.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,25.0,22.0,13.0,-2.0
59,3.0,25.0,5.0,4.0,22.0,28.0,32.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,25.0,23.0,13.0,-2.0
60,3.0,26.0,5.0,4.0,22.0,28.0,32.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,25.0,23.0,13.0,-2.0
61,3.0,26.0,5.0,4.0,22.0,28.0,32.0,3.0,39.0,8.0,4.0,9.0,10.0,19.0,7.0,25.0,23.0,13.0,-2.0
62,3.0,26.0,5.0,4.0,22.0,28.0,32.0,3.0,39.0,8.0,4.0,9.0,10.0,20.0,7.0,25.0,23.0,13.0,-2.0
63,3.0,26.0,5.0,4.0,22.0,28.0,32.0,3.0,39.0,8.0,4.0,9.0,10.0,20.0,7.0,25.0,23.0,14.0,-2.0
64,3.0,27.0,5.0,4.0,22.0,28.0,32.0,3.0,39.0,8.0,4.0,9.0,10.0,20.0,7.0,26.0,23.0,14.0,-2.0
65,2.0,27.0,5.0,4.0,22.0,28.0,32.0,3.0,40.0,8.0,4.0,9.0,10.0,20.0,7.0,26.0,23.0,14.0,-2.0
66,2.0,27.0,5.0,4.0,22.0,28.0,32.0,3.0,40.0,8.0,4.0,9.0,10.0,20.0,7.0,26.0,24.0,14.0,-2.0
67,2.0,27.0,5.0,4.0,21.0,28.0,32.0,3.0,40.0,8.0,4.0,9.0,10.0,20.0,7.0,26.0,24.0,14.0,-2.0
68,2.0,28.0,5.0,4.0,21.0,28.0,32.0,3.0,40.0,8.0,4.0,9.0,10.0,20.0,7.0,26.0,24.0,14.0,-1.0
69,2.0,28.0,5.0,4.0,21.0,28.0,31.0,3.0,40.0,8.0,4.0,9.0,10.0,21.0,7.0,27.0,24.0,15.0,-1.0
70,2.0,29.0,5.0,4.0,21.0,28.0,31.0,4.0,41.0,8.0,4.0,9.0,10.0,21.0,7.0,27.0,24.0,15.0,-1.0
71,2.0,29.0,5.0,4.0,21.0,28.0,31.0,4.0,41.0,8.0,4.0,9.0,11.0,21.0,7.0,27.0,25.0,15.0,-1.0
72,2.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,4.0,9.0,11.0,21.0,7.0,28.0,25.0,16.0,-1.0
73,2.0,30.0,5.0,5.0,21.0,29.0,31.0,4.0,41.0,8.0,5.0,9.0,11.0,21.0,7.0,28.0,25.0,16.0,-1.0
74,2.0,31.0,5.0,5.0,21.0,29.0,31.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,28.0,25.0,16.0,0.0
75,2.0,31.0,5.0,5.0,20.0,29.0,30.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,29.0,26.0,17.0,0.0
76,2.0,32.0,5.0,5.0,20.0,29.0,30.0,4.0,42.0,8.0,5.0,9.0,11.0,22.0,7.0,29.0,26.0,17.0,0.0
77,2.0,33.0,5.0,5.0,20.0,29.0,30.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,0.0
78,2.0,33.0,6.0,5.0,20.0,29.0,29.0,4.0,43.0,8.0,5.0,9.0,11.0,23.0,7.0,30.0,27.0,18.0,1.0
79,2.0,34.0,6.0,5.0,19.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,19.0,1.0
80,2.0,35.0,6.0,5.0,19.0,30.0,29.0,4.0,44.0,8.0,5.0,9.0,11.0,24.0,7.0,31.0,28.0,20.0,1.0
81,2.0,37.0,6.0,6.0,19.0,30.0,28.0,4.0,45.0,8.0,5.0,9.0,11.0,25.0,7.0,32.0,29.0,20.0,2.0
82,3.0,38.0,6.0,6.0,18.0,30.0,28.0,4.0,46.0,8.0,5.0,9.0,12.0,25.0,7.0,33.0,30.0,21.0,2.0
83,3.0,39.0,6.0,6.0,18.0,31.0,27.0,4.0,46.0,9.0,5.0,9.0,12.0,26.0,7.0,34.0,31.0,22.0,3.0
84,3.0,41.0,6.0,6.0,17.0,31.0,27.0,5.0,47.0,9.0,5.0,10.0,12.0,27.0,7.0,35.0,32.0,24.0,4.0
85,3.0,43.0,7.0,7.0,16.0,31.0,26.0,5.0,49.0,9.0,5.0,10.0,12.0,28.0,7.0,37.0,33.0,25.0,5.0
86,3.0,46.0,7.0,7.0,16.0,32.0,25.0,5.0,50.0,9.0,5.0,10.0,13.0,29.0,7.0,39.0,35.0,27.0,6.0
87,3.0,49.0,7.0,8.0,15.0,33.0,24.0,5.0,52.0,9.0,5.0,10.0,13.0,31.0,7.0,41.0,37.0,29.0,7.0
88,3.0,53.0,8.0,9.0,13.0,34.0,23.0,6.0,55.0,9.0,6.0,11.0,14.0,33.0,7.0,44.0,40.0,33.0,9.0
89,4.0,58.0,8.0,10.0,12.0,35.0,21.0,7.0,58.0,10.0,6.0,12.0,15.0,35.0,6.0,47.0,44.0,36.0,11.0
90,5.0,65.0,9.0,11.0,10.0,37.0,20.0,8.0,62.0,10.0,7.0,13.0,16.0,39.0,6.0,52.0,49.0,41.0,14.0
91,6.0,72.0,10.0,14.0,8.0,40.0,18.0,9.0,67.0,11.0,9.0,15.0,18.0,43.0,6.0,57.0,55.0,47.0,18.0
92,8.0,82.0,12.0,17.0,6.0,45.0,17.0,11.0,74.0,13.0,11.0,18.0,21.0,48.0,6.0,65.0,65.0,55.0,22.0
93,12.0,94.0,15.0,21.0,4.0,53.0,18.0,14.0,84.0,15.0,14.0,23.0,25.0,55.0,7.0,74.0,78.0,65.0,26.0
94,17.0,108.0,19.0,28.0,3.0,63.0,20.0,19.0,95.0,19.0,19.0,32.0,31.0,65.0,8.0,84.0,95.0,77.0,30.0
95,23.0,122.0,24.0,36.0,3.0,77.0,25.0,25.0,107.0,23.0,26.0,42.0,39.0,77.0,11.0,95.0,114.0,90.0,34.0
96,30.0,137.0,29.0,45.0,5.0,91.0,32.0,32.0,120.0,28.0,33.0,55.0,47.0,91.0,15.0,107.0,134.0,104.0,36.0
97,38.0,151.0,34.0,54.0,8.0,105.0,41.0,39.0,130.0,34.0,41.0,68.0,55.0,107.0,21.0,118.0,152.0,117.0,39.0
98,45.0,162.0,39.0,63.0,12.0,117.0,51.0,47.0,138.0,39.0,47.0,82.0,63.0,125.0,27.0,128.0,169.0,130.0,41.0
99,53.0,173.0,43.0,72.0,16.0,128.0,63.0,55.0,145.0,45.0,54.0,95.0,71.0,144.0,34.0,139.0,185.0,143.0,44.0
100,61.0,182.0,46.0,82.0,20.0,137.0,75.0,63.0,150.0,51.0,59.0,109.0,80.0,163.0,41.0,150.0,200.0,155.0,48.0
101,69.0,190.0,49.0,91.0,25.0,146.0,89.0,72.0,153.0,58.0,65.0,123.0,89.0,183.0,48.0,161.0,214.0,168.0,52.0
102,78.0,197.0,52.0,101.0,29.0,154.0,105.0,80.0,156.0,65.0,70.0,138.0,98.0,205.0,55.0,174.0,229.0,182.0,56.0
103,86.0,205.0,54.0,111.0,34.0,163.0,121.0,89.0,158.0,72.0,75.0,153.0,109.0,228.0,61.0,188.0,244.0,198.0,61.0
104,94.0,213.0,55.0,121.0,40.0,172.0,139.0,98.0,159.0,79.0,79.0,169.0,120.0,253.0,68.0,203.0,259.0,215.0,67.0
105,101.0,221.0,56.0,130.0,46.0,183.0,157.0,106.0,160.0,86.0,84.0,184.0,133.0,279.0,74.0,220.0,275.0,233.0,72.0
106,107.0,229.0,57.0,138.0,53.0,194.0,175.0,114.0,162.0,93.0,88.0,198.0,147.0,306.0,80.0,238.0,291.0,250.0,78.0
107,113.0,238.0,57.0,146.0,60.0,205.0,192.0,121.0,163.0,100.0,93.0,211.0,161.0,333.0,87.0,256.0,306.0,268.0,84.0
108,117.0,248.0,57.0,153.0,67.0,216.0,210.0,128.0,165.0,107.0,97.0,224.0,176.0,361.0,95.0,275.0,320.0,285.0,89.0
109,122.0,258.0,57.0,160.0,76.0,228.0,228.0,134.0,167.0,115.0,102.0,236.0,192.0,391.0,103.0,296.0,334.0,302.0,94.0
110,126.0,267.0,57.0,165.0,84.0,239.0,245.0,139.0,169.0,123.0,106.0,245.0,208.0,418.0,112.0,315.0,347.0,317.0,98.0
111,129.0,275.0,56.0,169.0,90.0,249.0,259.0,143.0,170.0,130.0,109.0,253.0,222.0,441.0,121.0,332.0,356.0,329.0,101.0
112,131.0,282.0,55.0,172.0,96.0,257.0,272.0,145.0,171.0,137.0,112.0,259.0,234.0,462.0,129.0,346.0,364.0,338.0,103.0
113,133.0,288.0,55.0,174.0,101.0,264.0,283.0,147.0,172.0,143.0,115.0,263.0,245.0,479.0,137.0,359.0,369.0,346.0,105.0
114,135.0,293.0,54.0,176.0,105.0,271.0,293.0,148.0,172.0,149.0,117.0,266.0,255.0,495.0,146.0,371.0,374.0,353.0,106.0
115,136.0,299.0,53.0,177.0,109.0,277.0,304.0,149.0,173.0,155.0,118.0,268.0,265.0,511.0,155.0,384.0,377.0,359.0,107.0
116,138.0,303.0,52.0,178.0,113.0,283.0,314.0,149.0,173.0,161.0,120.0,269.0,275.0,526.0,165.0,395.0,379.0,365.0,108.0
117,140.0,306.0,51.0,178.0,117.0,289.0,323.0,148.0,173.0,167.0,121.0,269.0,284.0,538.0,174.0,405.0,380.0,369.0,109.0
118,141.0,309.0,50.0,179.0,120.0,293.0,331.0,148.0,173.0,172.0,121.0,268.0,291.0,548.0,182.0,414.0,381.0,372.0,109.0
119,143.0,312.0,49.0,178.0,123.0,298.0,339.0,146.0,173.0,176.0,122.0,266.0,299.0,557.0,192.0,422.0,380.0,375.0,110.0
120,144.0,314.0,49.0,178.0,126.0,302.0,347.0,145.0,173.0,181.0,122.0,264.0,307.0,566.0,202.0,431.0,379.0,377.0,110.0
121,146.0,315.0,48.0,177.0,129.0,307.0,356.0,143.0,172.0,187.0,122.0,259.0,316.0,576.0,213.0,441.0,376.0,380.0,111.0
122,148.0,317.0,48.0,176.0,133.0,313.0,365.0,141.0,172.0,193.0,121.0,254.0,325.0,584.0,227.0,452.0,372.0,382.0,112.0
123,151.0,317.0,48.0,175.0,137.0,319.0,375.0,138.0,173.0,199.0,121.0,247.0,335.0,593.0,242.0,464.0,367.0,385.0,113.0
124,153.0,318.0,49.0,174.0,141.0,325.0,383.0,135.0,173.0,204.0,119.0,239.0,344.0,599.0,255.0,475.0,361.0,386.0,114.0
125,155.0,317.0,51.0,173.0,144.0,331.0,391.0,132.0,175.0,209.0,118.0,232.0,353.0,605.0,269.0,487.0,355.0,388.0,116.0
126,157.0,316.0,53.0,172.0,148.0,337.0,400.0,129.0,177.0,215.0,116.0,224.0,363.0,610.0,284.0,500.0,347.0,390.0,119.0
127,160.0,314.0,55.0,170.0,152.0,344.0,409.0,126.0,179.0,220.0,114.0,215.0,373.0,615.0,300.0,514.0,339.0,392.0,121.0
128,162.0,313.0,59.0,169.0,157.0,352.0,416.0,123.0,182.0,225.0,112.0,206.0,382.0,618.0,315.0,528.0,331.0,393.0,124.0
129,166.0,311.0,63.0,166.0,162.0,360.0,423.0,119.0,185.0,229.0,110.0,196.0,390.0,621.0,333.0,544.0,322.0,395.0,127.0
130,170.0,311.0,67.0,164.0,168.0,370.0,430.0,116.0,189.0,233.0,108.0,187.0,398.0,623.0,349.0,559.0,313.0,396.0,131.0
131,174.0,312.0,71.0,162.0,175.0,377.0,434.0,113.0,191.0,234.0,108.0,179.0,403.0,624.0,363.0,571.0,307.0,397.0,133.0
132,178.0,314.0,74.0,159.0,180.0,384.0,437.0,111.0,194.0,236.0,107.0,174.0,406.0,625.0,375.0,581.0,302.0,398.0,135.0
133,182.0,316.0,77.0,157.0,186.0,391.0,438.0,109.0,196.0,237.0,108.0,169.0,408.0,625.0,385.0,590.0,298.0,399.0,137.0
134,186.0,320.0,80.0,155.0,192.0,397.0,439.0,107.0,197.0,237.0,108.0,164.0,409.0,625.0,395.0,597.0,295.0,399.0,138.0
135,190.0,324.0,82.0,153.0,198.0,402.0,439.0,105.0,199.0,237.0,109.0,160.0,409.0,625.0,404.0,604.0,292.0,399.0,137.0
136,194.0,328.0,85.0,151.0,204.0,406.0,438.0,103.0,200.0,236.0,110.0,156.0,408.0,624.0,413.0,610.0,291.0,398.0,137.0
137,199.0,333.0,88.0,148.0,210.0,411.0,436.0,101.0,202.0,236.0,111.0,151.0,406.0,622.0,422.0,616.0,289.0,397.0,135.0
138,202.0,338.0,90.0,146.0,216.0,415.0,434.0,99.0,205.0,235.0,112.0,147.0,404.0,620.0,431.0,622.0,289.0,396.0,134.0
139,206.0,343.0,93.0,145.0,221.0,418.0,433.0,98.0,207.0,234.0,113.0,144.0,402.0,618.0,438.0,626.0,288.0,396.0,132.0
140,209.0,347.0,95.0,143.0,226.0,420.0,431.0,96.0,209.0,233.0,114.0,141.0,400.0,616.0,444.0,631.0,288.0,395.0,130.0
141,211.0,351.0,98.0,141.0,231.0,422.0,429.0,95.0,212.0,231.0,115.0,138.0,398.0,613.0,451.0,635.0,288.0,394.0,128.0
142,214.0,356.0,101.0,139.0,236.0,423.0,426.0,93.0,215.0,230.0,116.0,135.0,395.0,609.0,457.0,639.0,289.0,393.0,126.0
143,216.0,361.0,105.0,137.0,241.0,423.0,423.0,91.0,219.0,227.0,117.0,131.0,391.0,604.0,464.0,643.0,291.0,392.0,122.0
144,219.0,367.0,109.0,135.0,247.0,424.0,420.0,89.0,224.0,224.0,118.0,128.0,388.0,598.0,471.0,648.0,292.0,392.0,119.0
145,222.0,373.0,114.0,133.0,253.0,424.0,418.0,88.0,229.0,222.0,119.0,125.0,385.0,592.0,479.0,653.0,294.0,391.0,116.0
146,224.0,379.0,119.0,132.0,259.0,425.0,415.0,86.0,234.0,219.0,120.0,122.0,383.0,586.0,487.0,659.0,297.0,391.0,114.0
147,227.0,385.0,126.0,130.0,266.0,424.0,412.0,84.0,241.0,216.0,121.0,118.0,379.0,578.0,495.0,665.0,300.0,391.0,111.0
148,231.0,393.0,133.0,128.0,275.0,424.0,409.0,83.0,250.0,212.0,122.0,115.0,376.0,568.0,505.0,673.0,305.0,392.0,109.0
149,236.0,403.0,143.0,127.0,285.0,426.0,406.0,81.0,260.0,210.0,123.0,111.0,374.0,558.0,517.0,684.0,310.0,395.0,108.0
150,242.0,414.0,154.0,127.0,296.0,428.0,404.0,79.0,273.0,208.0,125.0,108.0,372.0,547.0,532.0,697.0,316.0,399.0,109.0
151,251.0,427.0,168.0,128.0,310.0,434.0,404.0,77.0,288.0,209.0,128.0,106.0,373.0,536.0,551.0,713.0,323.0,406.0,112.0
152,262.0,444.0,184.0,130.0,327.0,442.0,404.0,75.0,307.0,213.0,131.0,104.0,375.0,524.0,574.0,734.0,332.0,415.0,118.0
153,277.0,463.0,201.0,134.0,346.0,453.0,407.0,73.0,329.0,221.0,135.0,104.0,380.0,513.0,602.0,760.0,342.0,428.0,127.0
154,292.0,482.0,218.0,140.0,366.0,467.0,411.0,71.0,351.0,233.0,140.0,106.0,385.0,502.0,631.0,786.0,353.0,443.0,139.0
155,308.0,500.0,235.0,146.0,385.0,480.0,415.0,69.0,372.0,247.0,145.0,109.0,391.0,493.0,659.0,812.0,365.0,458.0,152.0
156,324.0,519.0,251.0,153.0,404.0,495.0,421.0,68.0,394.0,263.0,150.0,114.0,397.0,484.0,687.0,839.0,377.0,474.0,166.0
157,339.0,535.0,264.0,160.0,421.0,509.0,426.0,67.0,413.0,278.0,155.0,118.0,403.0,476.0,712.0,862.0,388.0,488.0,179.0
158,356.0,554.0,279.0,168.0,440.0,525.0,433.0,66.0,434.0,297.0,162.0,124.0,411.0,468.0,740.0,888.0,402.0,505.0,194.0
159,374.0,575.0,294.0,178.0,461.0,544.0,441.0,65.0,458.0,318.0,169.0,132.0,421.0,460.0,771.0,916.0,419.0,524.0,211.0
160,392.0,598.0,309.0,188.0,484.0,566.0,451.0,64.0,482.0,340.0,178.0,140.0,434.0,452.0,802.0,945.0,437.0,543.0,229.0
161,411.0,619.0,324.0,200.0,507.0,589.0,461.0,63.0,506.0,362.0,187.0,148.0,449.0,444.0,829.0,971.0,456.0,563.0,246.0
162,427.0,638.0,337.0,212.0,528.0,611.0,471.0,63.0,529.0,382.0,196.0,154.0,465.0,435.0,852.0,993.0,475.0,580.0,263.0
163,444.0,656.0,349.0,225.0,551.0,635.0,483.0,63.0,552.0,401.0,207.0,161.0,483.0,425.0,872.0,1012.0,495.0,597.0,279.0
164,460.0,671.0,361.0,237.0,573.0,659.0,494.0,63.0,574.0,418.0,218.0,166.0,502.0,415.0,887.0,1026.0,514.0,613.0,294.0
165,476.0,686.0,373.0,252.0,598.0,685.0,505.0,64.0,597.0,434.0,230.0,170.0,523.0,404.0,898.0,1037.0,534.0,628.0,309.0
166,493.0,700.0,385.0,268.0,624.0,713.0,517.0,65.0,621.0,450.0,243.0,174.0,546.0,392.0,906.0,1043.0,556.0,644.0,324.0
167,511.0,715.0,399.0,286.0,655.0,743.0,528.0,67.0,646.0,466.0,258.0,177.0,573.0,379.0,912.0,1046.0,581.0,660.0,339.0
168,529.0,729.0,413.0,304.0,689.0,773.0,536.0,68.0,669.0,483.0,272.0,179.0,602.0,367.0,916.0,1044.0,606.0,677.0,354.0
169,545.0,743.0,428.0,322.0,722.0,800.0,540.0,69.0,687.0,498.0,285.0,182.0,629.0,357.0,918.0,1038.0,629.0,692.0,369.0
170,557.0,757.0,441.0,338.0,754.0,823.0,541.0,69.0,701.0,513.0,295.0,186.0,654.0,348.0,921.0,1029.0,651.0,704.0,384.0
171,566.0,769.0,453.0,352.0,782.0,842.0,540.0,69.0,708.0,525.0,303.0,190.0,676.0,341.0,923.0,1016.0,669.0,714.0,399.0
172,571.0,780.0,463.0,365.0,806.0,858.0,538.0,69.0,712.0,535.0,309.0,195.0,695.0,336.0,924.0,1000.0,685.0,722.0,413.0
173,573.0,789.0,470.0,376.0,826.0,870.0,537.0,68.0,711.0,541.0,313.0,201.0,711.0,331.0,924.0,983.0,699.0,726.0,427.0
174,573.0,796.0,476.0,386.0,842.0,879.0,536.0,68.0,707.0,544.0,316.0,207.0,724.0,326.0,922.0,964.0,711.0,729.0,439.0
175,571.0,801.0,480.0,398.0,856.0,886.0,536.0,68.0,699.0,544.0,319.0,215.0,738.0,320.0,917.0,939.0,724.0,729.0,450.0
176,565.0,804.0,481.0,411.0,868.0,891.0,537.0,68.0,686.0,541.0,322.0,224.0,750.0,312.0,908.0,909.0,738.0,727.0,460.0
